id,title,alternative_title,year,pages,abstract,file_url,image_url,type,status
D4,"Antennas and propagation for body-centric wireless communications /Peter S. Hall, Yang Hao, editors",,2006,"xiii, 291 p. :ill. ;26 cm","Tài liệu cung cấp cái nhìn tổng quan về Antennas and propagation for body-centric wireless communications , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong truyền thông không dây. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D4.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D4.jpg,Book,active
D5,Economics for dummies /Sean Masaki Flynn,,2018,"xiii, 410 pages :illustrations ;24 cm","Tài liệu cung cấp cái nhìn tổng quan về Economics for dummies , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong kinh tế học. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D5.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D5.jpg,Book,active
D6,Analyzing biomolecular interactions by mass spectrometry /edited by Jeroen Kool and Wilfried M.A. Niessen,,2015,378 p. :ill. ;25 cm,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Analyzing biomolecular interactions by mass spectrometry , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D6.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D6.jpg,Book,active
D7,"Mass spectrometry basics /Christopher G. Herbert, Robert A.W. Johnstone",,2003,474 p. :ill. ;26 cm,"Tài liệu cung cấp cái nhìn tổng quan về Mass spectrometry basics , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D7.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D7.jpg,Book,active
D8,"Low-cost smart antennas /Qi Luo and Steven (Shichang) Gao, Wei Liu, Chao Gu",,2019,268 p.,"Tài liệu tập trung nghiên cứu về Low-cost smart antennas , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực hệ thống anten. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D8.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D8.jpg,Book,active
D9,Understanding reading :A psycholinguistic analysis of reading and learning to read /Frank Smith,,2004,"xii, 374 p. :ill. ;24 cm","Tài liệu cung cấp cái nhìn tổng quan về Understanding reading: A psycholinguistic analysis of reading and learning to read , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D9.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D9.jpg,Book,active
D10,Optimizing and assessing information technology :Improving business project execution /K. Scott Proctor,,2011,"xvi, 233 p. :ill. ;24 cm","Nội dung tài liệu phân tích các vấn đề liên quan đến Optimizing and assessing information technology: Improving business project execution , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D10.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D10.jpg,Book,active
D11,Integrated strategies for drug discovery using mass spectrometry /edited by Mike S. Lee,,2005,"xvii, 550 p. :ill. ;24 cm","Nội dung tài liệu phân tích các vấn đề liên quan đến Integrated strategies for drug discovery using mass spectrometry , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D11.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D11.jpg,Book,active
D12,Exercises in synthetic organic chemistry /Chiara Ghiron and Russell J. Thomas,,1997,"xv, 123 p. :ill. ;30 cm","Nội dung tài liệu phân tích các vấn đề liên quan đến Exercises in synthetic organic chemistry , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D12.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D12.jpg,Book,active
D47,The cloud-based demand-driven supply chain /Vinit Sharma,,2019,311 p. :ill.,"Nội dung tài liệu phân tích các vấn đề liên quan đến The cloud-based demand-driven supply chain , đồng thời đề xuất các hướng ứng dụng trong trí tuệ nhân tạo. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D47.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D47.jpg,Book,active
D48,"Perfect selling :Open the door, close the deal /Linda Richardson",,2008,"xxx, 174 p. :ill. ;19 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Perfect selling: Open the door, close the deal , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D48.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D48.jpg,Book,active
D49,Managing complex projects :A new model /Kathleen B. Hass,,2009,"xxiv, 298 p. ;25 cm","Tài liệu cung cấp cái nhìn tổng quan về Managing complex projects: A new model , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D49.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D49.jpg,Book,active
D50,"Global logistics and supply chain management /John Mangan, Chandra Lalwani",,2016,"xvii, 393 pages :illustrations ;25 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Global logistics and supply chain management , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong quản trị. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D50.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D50.jpg,Book,active
D51,Bạn muốn trở thành phiên dịch giỏi? - Cẩm nang kỹ năng nghề phiên dịch :Tất cả mọi bí quyết và nguyên tắc thành công cho nghề phiên dịch đều nằm ở trong quyển sách này /Lê Huy Khoa,Cẩm nang kỹ năng nghề phiên dịch :Tất cả mọi bí quyết và nguyên tắc thành công cho nghề phiên dịch đều nằm ở trong quyển sách này,2023,328 tr. :Minh họa ;21 cm,"Tài liệu tập trung nghiên cứu về Bạn muốn trở thành phiên dịch giỏi? - Cẩm nang kỹ năng nghề phiên dịch: Tất cả mọi bí quyết và nguyên tắc thành công cho nghề phiên dịch đều nằm ở trong quyển sách này , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D51.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D51.jpg,Book,active
D52,Tiền bẩn :Lật tẩy những cú lừa thế kỷ và thủ thuật thao túng tài chính chấn động nước Mỹ /Kelly Richmond Pope; Phạm Trúc Quỳnh (dịch),"Fool me once : scams, stories, and secrets from the trillion-dollar fraud industry",2023,"350 tr. :Minh họa ;20,5 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Tiền bẩn: Lật tẩy những cú lừa thế kỷ và thủ thuật thao túng tài chính chấn động nước Mỹ , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D52.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D52.jpg,Book,active
D53,Xoay trục :Tương lai nghệ thuật lãnh đạo của Mỹ ở Châu Á /Kurt M. Campbell; Nguyễn Văn Sảnh và những người khác dịch và hiệu đính,The Pivot : the future of American statecraft in Asia,2017,491 tr. ;23 cm,"Tài liệu cung cấp cái nhìn tổng quan về Xoay trục: Tương lai nghệ thuật lãnh đạo của Mỹ ở Châu Á , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong trí tuệ nhân tạo. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D53.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D53.jpg,Book,active
D54,Góc nhìn cận cảnh :Thế giới và Biển Đông sau phán quyết của Tòa Trọng tài /Trần Nam Tiến (Chủ biên) và những người khác,,2025,253 tr. :Minh họa,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Góc nhìn cận cảnh: Thế giới và Biển Đông sau phán quyết của Tòa Trọng tài , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D54.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D54.jpg,Book,active
D55,"Lịch sử thủy lợi Việt Nam /Phan Khánh (Chủ biên), Nguyễn Ân Niên, Nguyễn Ty Niên",,2024,520 tr. :Minh họa,"Tài liệu cung cấp cái nhìn tổng quan về Lịch sử thủy lợi Việt Nam , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D55.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D55.jpg,Book,active
D56,"Lý thuyết về dịch thuật :Một dẫn nhập ngắn /Bùi Thị Ngọc Lan, Nguyễn Văn Hà, Nguyễn Vương Tuấn",The theory of translation : a very short introduction,2025,"158 tr. ;16,5 cm","Tài liệu tập trung nghiên cứu về Lý thuyết về dịch thuật: Một dẫn nhập ngắn , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D56.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D56.jpg,Book,active
D57,Triết học tổng quát :Vấn đề triết học /Nguyễn Văn Trung,,2024,216 tr. ;20 cm,"Tài liệu cung cấp cái nhìn tổng quan về Triết học tổng quát: Vấn đề triết học , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D57.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D57.jpg,Book,active
D58,"Huế và triều Nguyễn, theo dấu thời gian /Đỗ Minh Điền",,2024,296 tr. :Minh họa ;23 cm,"Tài liệu tập trung nghiên cứu về Huế và triều Nguyễn, theo dấu thời gian , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D58.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D58.jpg,Book,active
D59,Tiếng Việt chữ nghĩa - Hồn vía dân gian /Phạm Văn Tình,,2025,268 tr. ;21 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Tiếng Việt chữ nghĩa - Hồn vía dân gian , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D59.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D59.jpg,Book,active
D60,Việt Nam sử luận :Góc nhìn đa chiều /Trịnh Vĩnh Thường; Nguyễn Phúc An (dịch và khảo chú),,2025,384 tr. :Minh họa ;24 cm,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Việt Nam sử luận: Góc nhìn đa chiều , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D60.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D60.jpg,Book,active
D61,Đối thoại với Lý Quang Diệu :Nhà nước công dân Singapore : cách thức xây dựng một quốc gia /Tom Plate; Nguyễn Hằng dịch,Conversations with Lee Kuan Yew,2011,"266 tr. :Minh họa ;20,5 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Đối thoại với Lý Quang Diệu: Nhà nước công dân Singapore: cách thức xây dựng một quốc gia , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D61.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D61.jpg,Book,active
D62,Python cơ bản /Bùi Việt Hà,,2024,140 tr. ;27 cm.,"Nội dung tài liệu phân tích các vấn đề liên quan đến Python cơ bản , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D62.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D62.jpg,Book,active
D63,"Luật An toàn thực phẩm quy định mới về thanh tra, xử phạt vi phạm hành chính trong lĩnh vực an toàn thực phẩm ở các cơ quan, doanh nghiệp, hộ kinh doanh, nhà hàng, khách sạn, quán ăn /Thu Phương (Hệ thống)",,2022,384 tr. ;28 cm,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Luật An toàn thực phẩm quy định mới về thanh tra, xử phạt vi phạm hành chính trong lĩnh vực an toàn thực phẩm ở các cơ quan, doanh nghiệp, hộ kinh doanh, nhà hàng, khách sạn, quán ăn , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D63.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D63.jpg,Book,active
D64,Lý thuyết điều khiển tự động thông thường và hiện đại :Quyển 2: Hệ xung số /Nguyễn Thương Ngô,,2009,200 tr. ;24 cm.,"Tài liệu tập trung nghiên cứu về Lý thuyết điều khiển tự động thông thường và hiện đại: Quyển 2: Hệ xung số , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D64.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D64.jpg,Book,active
D65,Phân tích công cụ /Trần Thị Thúy,,2016,196 tr. ;24 cm,"Tài liệu cung cấp cái nhìn tổng quan về Phân tích công cụ , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D65.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D65.jpg,Book,active
D66,Giáo trình kỹ thuật bao bì thực phẩm /Đống Thị Anh Đào,,2020,404 tr. ;24 cm,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Giáo trình kỹ thuật bao bì thực phẩm , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D66.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D66.jpg,Book,active
D67,Sinh lý thực vật ứng dụng /Vũ Văn Vụ,,1999,148 tr. ;21 cm,"Tài liệu tập trung nghiên cứu về Sinh lý thực vật ứng dụng , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D67.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D67.jpg,Book,active
D68,"Trở thành người bán hàng xuất sắc :21 cách tuyệt vời để bán được nhiều hơn, nhanh hơn, dễ dàng hơn trong những thị trường khó khăn /Brian Tracy; Quế Hương dịch",Be a sales superstar,2016,"140 tr. ;20,5 cm","Nội dung tài liệu phân tích các vấn đề liên quan đến Trở thành người bán hàng xuất sắc: 21 cách tuyệt vời để bán được nhiều hơn, nhanh hơn, dễ dàng hơn trong những thị trường khó khăn , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D68.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D68.jpg,Book,active
D69,Dinh dưỡng học /Đào Thị Yến Phi (chủ biên) và các tác giả khác,,2020,"xiv, 541 tr. ;27 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Dinh dưỡng học , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D69.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D69.jpg,Book,active
D70,"Thế mới là marketing :Sẽ chẳng ai biết đến bạn, trừ khi bạn học được cách tự tỏa sáng /Seth Godin; Phan Thu dịch",This is marketing,2019,366 tr.,"Tài liệu tập trung nghiên cứu về Thế mới là marketing: Sẽ chẳng ai biết đến bạn, trừ khi bạn học được cách tự tỏa sáng , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực trí tuệ nhân tạo. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D70.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D70.jpg,Book,active
D71,Thế giới ảo thương hiệu thật :Bí quyết xây dựng thương hiệu cá nhân thành công trên nền tảng mạng xã hội /Gary Vaynerchuk; Nguyễn Thu Hương dịch,Crushing it!,2019,"378 tr. ;20,5 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Thế giới ảo thương hiệu thật: Bí quyết xây dựng thương hiệu cá nhân thành công trên nền tảng mạng xã hội , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D71.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D71.jpg,Book,active
D72,"Giáo trình hóa sinh thực vật /Trần Thị Lệ (Chủ biên), Võ Văn Quang",,2006,284 tr. ;21 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Giáo trình hóa sinh thực vật , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D72.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D72.jpg,Book,active
